UserId,MFAMethod,CreatedAt,ClientIP,Application,Browser,OS,Unit,Title,RiskScore
U00036,Mail,2025-03-17 14:23:20.167578,192.168.3.87,Email,Chrome,macOS,Bilgi İşlem,Genel Müdür,27.0
U00061,OTP,2025-03-17 14:27:19.199019,192.168.2.99,CRM,Chrome,Windows 10,Pazarlama,Müdür,27.5
U00060,Biometric,2025-03-17 14:28:51.945000,192.168.1.63,Email,Firefox,Windows 11,Finans,Direktör,27.0
U00020,SMS,2025-03-17 14:33:49.204368,10.3.99.222,HR System,Safari,Windows 10,Satış,Genel Müdür,28.0
U00082,OTP,2025-03-17 14:37:42.733373,10.1.17.24,HR System,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,28.0
U00010,OTP,2025-03-17 14:38:07.872382,10.2.178.39,Finance,Firefox,Windows 11,Pazarlama,Takım Lideri,29.0
U00061,OTP,2025-03-17 14:39:22.199069,192.168.2.126,CRM,Chrome,Windows 10,Pazarlama,Müdür,27.5
U00047,Biometric,2025-03-17 15:02:36.705033,10.2.167.145,CRM,Safari,macOS,Pazarlama,Takım Lideri,27.5
U00038,SMS,2025-03-17 15:08:29.725092,192.168.6.19,Email,Chrome,Windows 10,Bilgi İşlem,Müdür,27.0
U00091,OTP,2025-03-17 15:12:02.647171,192.168.3.251,CRM,Safari,macOS,Bilgi İşlem,Direktör,27.5
U00057,SMS,2025-03-17 15:20:32.064580,10.0.36.168,Finance,Firefox,Linux,Bilgi İşlem,Direktör,29.0
U00042,SMS,2025-03-17 15:20:54.679202,192.168.4.158,CRM,Chrome,Windows 11,İnsan Kaynakları,Müdür,27.5
U00041,OTP,2025-03-17 15:26:48.257222,192.168.4.105,Finance,Edge,macOS,Pazarlama,Genel Müdür,51.0
U00055,OTP,2025-03-17 15:29:26.292734,192.168.6.73,Email,Chrome,Windows 11,Satış,Stajyer,27.0
U00054,OTP,2025-03-17 15:30:09.529914,10.1.200.45,Email,Safari,Linux,Satış,Takım Lideri,27.0
U00055,OTP,2025-03-17 15:33:44.292782,192.168.6.86,Email,Chrome,Windows 11,Satış,Stajyer,27.0
U00035,SMS,2025-03-17 15:36:50.356551,10.4.14.36,Email,Safari,Windows 11,Satış,Müdür,27.0
U00052,Mail,2025-03-17 15:40:13.488145,10.3.112.169,CRM,Firefox,Windows 11,Finans,Direktör,27.5
U00091,OTP,2025-03-17 15:41:39.647220,192.168.3.150,Email,Safari,macOS,Bilgi İşlem,Direktör,27.0
U00083,Mail,2025-03-17 15:43:04.891501,192.168.7.54,CRM,Firefox,Ubuntu,Satış,Direktör,27.5
U00073,OTP,2025-03-17 15:46:23.568560,192.168.5.149,CRM,Chrome,Linux,Yönetim,Uzman,27.5
U00018,SMS,2025-03-17 15:47:30.259589,192.168.7.175,Admin Panel,Chrome,macOS,Finans,Takım Lideri,30.0
U00099,SMS,2025-03-17 15:48:47.373167,10.0.203.255,Finance,Safari,Windows 11,Pazarlama,Direktör,45.0
U00015,OTP,2025-03-17 15:51:00.589431,192.168.3.254,Admin Panel,Safari,Windows 10,Bilgi İşlem,Genel Müdür,30.0
U00013,Biometric,2025-03-17 15:53:46.827909,192.168.2.226,HR System,Firefox,Windows 10,Pazarlama,Uzman,28.0
U00084,OTP,2025-03-17 15:55:36.965602,192.168.4.169,CRM,Edge,Ubuntu,Finans,Direktör,27.5
U00043,SMS,2025-03-17 15:57:40.231792,10.2.49.23,Finance,Chrome,macOS,Satış,Stajyer,40.0
U00024,OTP,2025-03-17 15:59:09.907531,192.168.2.162,CRM,Firefox,Windows 10,Pazarlama,Stajyer,27.5
U00054,OTP,2025-03-17 15:59:57.461150,10.1.197.20,CRM,Safari,Linux,Satış,Takım Lideri,27.5
U00057,SMS,2025-03-17 16:03:02.076810,10.0.166.7,HR System,Firefox,Linux,Bilgi İşlem,Direktör,28.0
U00094,OTP,2025-03-17 16:05:59.431401,192.168.9.108,CRM,Safari,Windows 10,Satış,Takım Lideri,27.5
U00078,SMS,2025-03-17 16:06:57.744106,10.0.98.142,CRM,Safari,Windows 10,Finans,Stajyer,27.5
U00064,Mail,2025-03-17 16:10:52.667441,10.4.57.144,CRM,Safari,Windows 10,Pazarlama,Müdür,27.5
U00059,OTP,2025-03-17 16:13:04.745716,192.168.3.42,HR System,Chrome,Ubuntu,Bilgi İşlem,Müdür,28.0
U00078,SMS,2025-03-17 16:20:22.813344,10.0.75.85,Admin Panel,Safari,Windows 10,Finans,Stajyer,30.0
U00079,Mail,2025-03-17 16:24:42.510695,192.168.8.59,HR System,Chrome,Windows 11,Pazarlama,Takım Lideri,28.0
U00005,Mail,2025-03-17 16:24:48.130724,10.4.1.155,CRM,Firefox,Windows 10,Finans,Genel Müdür,27.5
U00080,SMS,2025-03-17 16:36:49.889854,192.168.4.231,CRM,Firefox,Windows 11,Pazarlama,Genel Müdür,27.5
U00033,OTP,2025-03-17 16:37:09.022831,192.168.7.211,Finance,Edge,Windows 10,Bilgi İşlem,Direktör,29.0
U00066,OTP,2025-03-17 16:37:23.783449,192.168.9.169,Admin Panel,Chrome,Windows 11,Yönetim,Müdür,30.0
U00046,Biometric,2025-03-17 16:39:31.929928,192.168.2.94,Finance,Chrome,Windows 11,Finans,Direktör,29.0
U00028,OTP,2025-03-17 16:39:55.513266,10.3.18.161,CRM,Chrome,Ubuntu,Pazarlama,Stajyer,27.5
U00045,SMS,2025-03-17 16:47:33.483627,192.168.3.10,Finance,Chrome,Windows 11,Pazarlama,Stajyer,29.0
U00022,Biometric,2025-03-17 16:55:09.593474,192.168.6.104,Finance,Chrome,macOS,Finans,Direktör,29.0
U00038,SMS,2025-03-17 16:55:53.725041,192.168.8.170,HR System,Chrome,Windows 10,Bilgi İşlem,Müdür,28.0
U00085,SMS,2025-03-17 16:57:04.231777,192.168.3.243,CRM,Firefox,macOS,Yönetim,Takım Lideri,27.5
U00059,OTP,2025-03-17 17:02:32.745764,192.168.9.69,Finance,Chrome,Ubuntu,Bilgi İşlem,Müdür,29.0
U00066,Mail,2025-03-17 17:03:45.783390,192.168.9.3,CRM,Edge,macOS,Yönetim,Müdür,51.0
U00088,Mail,2025-03-17 17:03:52.276361,10.4.244.210,Finance,Chrome,Windows 11,İnsan Kaynakları,Müdür,29.0
U00097,OTP,2025-03-17 17:05:53.293550,192.168.3.98,Finance,Safari,macOS,Pazarlama,Stajyer,29.0
U00024,OTP,2025-03-17 17:08:09.907617,192.168.2.63,Finance,Firefox,Windows 10,Pazarlama,Stajyer,29.0
U00054,OTP,2025-03-17 17:15:24.473134,10.1.235.129,Email,Safari,Linux,Satış,Takım Lideri,27.0
U00001,SMS,2025-03-17 17:21:10.160702,192.168.3.198,Finance,Firefox,Windows 11,Yönetim,Stajyer,29.0
U00040,OTP,2025-03-17 17:22:57.603634,10.3.198.83,CRM,Edge,Windows 10,Yönetim,Stajyer,27.5
U00040,OTP,2025-03-17 17:27:06.399722,10.3.47.72,CRM,Edge,Windows 10,Yönetim,Stajyer,27.5
U00072,SMS,2025-03-17 17:35:21.287144,10.0.149.122,Finance,Safari,Windows 11,Bilgi İşlem,Stajyer,29.0
U00004,SMS,2025-03-17 17:35:45.586500,10.3.254.21,Finance,Firefox,Windows 10,Yönetim,Müdür,29.0
U00020,SMS,2025-03-17 17:41:36.148663,10.3.212.97,HR System,Safari,Windows 10,Satış,Genel Müdür,28.0
U00049,SMS,2025-03-17 17:46:50.000760,192.168.2.16,Email,Opera,Windows 10,Yönetim,Direktör,27.0
U00081,SMS,2025-03-17 17:51:17.099712,192.168.3.207,HR System,Chrome,macOS,Finans,Takım Lideri,28.0
U00028,OTP,2025-03-17 17:56:58.458498,10.3.59.143,CRM,Chrome,Ubuntu,Pazarlama,Stajyer,27.5
U00077,SMS,2025-03-17 17:59:15.174045,192.168.0.212,HR System,Firefox,macOS,İnsan Kaynakları,Genel Müdür,28.0
U00096,SMS,2025-03-17 17:59:22.151363,192.168.1.215,Email,Chrome,Windows 10,İnsan Kaynakları,Uzman,27.0
U00050,SMS,2025-03-17 17:59:54.278213,192.168.2.197,Finance,Chrome,macOS,Finans,Müdür,29.0
U00076,Mail,2025-03-17 18:08:14.406138,10.1.140.2,Email,Safari,Windows 10,Yönetim,Genel Müdür,34.5
U00012,OTP,2025-03-17 18:09:28.617774,192.168.0.97,Finance,Safari,Windows 11,Bilgi İşlem,Takım Lideri,36.5
U00069,Biometric,2025-03-17 18:15:40.388547,192.168.5.200,Finance,Chrome,Windows 10,Satış,Direktör,36.5
U00018,SMS,2025-03-17 18:17:01.259642,192.168.7.101,Admin Panel,Chrome,macOS,Finans,Takım Lideri,37.5
U00047,Biometric,2025-03-17 18:24:51.772536,10.2.209.209,CRM,Safari,macOS,Pazarlama,Takım Lideri,35.0
U00008,SMS,2025-03-17 18:31:36.789839,192.168.0.248,HR System,Chrome,macOS,Pazarlama,Stajyer,35.5
U00061,OTP,2025-03-17 18:33:48.199117,192.168.2.247,CRM,Chrome,Windows 10,Pazarlama,Müdür,35.0
U00089,SMS,2025-03-17 18:47:21.982250,192.168.3.49,Email,Chrome,macOS,Pazarlama,Uzman,34.5
U00044,Mail,2025-03-17 18:47:53.269653,192.168.4.187,CRM,Edge,Windows 11,Bilgi İşlem,Uzman,50.5
U00022,Biometric,2025-03-17 18:50:51.593521,192.168.6.127,Finance,Chrome,macOS,Finans,Direktör,36.5
U00006,Mail,2025-03-17 18:55:59.373921,10.2.140.106,CRM,Firefox,Windows 10,Finans,Takım Lideri,35.0
U00056,Mail,2025-03-17 19:04:16.549235,192.168.5.65,CRM,Chrome,Windows 10,Satış,Takım Lideri,35.0
U00016,Mail,2025-03-17 19:08:27.852520,192.168.8.162,Finance,Opera,macOS,Yönetim,Genel Müdür,47.0
U00058,Mail,2025-03-17 19:13:47.534763,192.168.2.84,Admin Panel,Chrome,Ubuntu,Satış,Stajyer,59.0
U00019,OTP,2025-03-17 19:20:24.943299,192.168.3.39,Email,Chrome,macOS,Satış,Stajyer,34.5
U00044,SMS,2025-03-17 19:22:41.269705,192.168.4.59,CRM,Opera,Windows 11,Bilgi İşlem,Uzman,35.0
U00008,SMS,2025-03-17 19:46:46.789890,192.168.0.195,HR System,Chrome,macOS,Pazarlama,Stajyer,35.5
U00002,SMS,2025-03-17 19:55:01.606488,10.0.17.133,Finance,Chrome,Linux,Pazarlama,Direktör,36.5
U00026,SMS,2025-03-17 20:09:22.434601,192.168.4.26,CRM,Chrome,Windows 10,Pazarlama,Genel Müdür,35.0
U00034,Biometric,2025-03-17 20:33:37.475849,10.4.190.243,CRM,Firefox,Windows 10,İnsan Kaynakları,Genel Müdür,35.0
U00074,SMS,2025-03-17 21:05:26.370579,10.3.198.217,HR System,Firefox,Windows 10,İnsan Kaynakları,Takım Lideri,35.5
U00011,Biometric,2025-03-17 21:07:48.177064,192.168.5.131,Admin Panel,Firefox,Windows 10,Pazarlama,Takım Lideri,47.0
U00087,Mail,2025-03-17 21:09:42.684720,192.168.8.202,Admin Panel,Firefox,macOS,Yönetim,Uzman,37.5
U00011,Mail,2025-03-17 21:15:52.177114,192.168.9.161,Admin Panel,Chrome,Windows 10,Pazarlama,Takım Lideri,37.5
U00096,SMS,2025-03-17 21:28:10.151410,192.168.1.136,Finance,Chrome,Windows 10,İnsan Kaynakları,Uzman,36.5
U00068,Mail,2025-03-17 22:06:10.033589,10.2.25.119,HR System,Safari,Ubuntu,Pazarlama,Müdür,40.5
U00068,Mail,2025-03-17 22:27:17.088306,10.2.57.231,HR System,Safari,Ubuntu,Pazarlama,Müdür,40.5
U00007,OTP,2025-03-17 22:28:37.419577,192.168.1.90,Finance,Chrome,macOS,Satış,Stajyer,41.5
U00041,SMS,2025-03-17 22:31:37.257271,192.168.4.194,HR System,Chrome,Windows 11,Pazarlama,Genel Müdür,40.5
U00053,OTP,2025-03-17 22:34:47.823181,192.168.7.49,Finance,Chrome,Ubuntu,Yönetim,Genel Müdür,41.5
U00072,OTP,2025-03-17 22:50:00.299221,192.168.0.187,Email,Safari,Linux,Bilgi İşlem,Stajyer,50.5
U00015,OTP,2025-03-17 22:58:17.589479,192.168.3.69,Admin Panel,Safari,Windows 10,Bilgi İşlem,Genel Müdür,42.5
U00044,SMS,2025-03-17 23:00:54.269756,192.168.4.163,CRM,Opera,Windows 11,Bilgi İşlem,Uzman,40.0
U00094,OTP,2025-03-17 23:12:30.376113,10.3.127.80,CRM,Safari,Windows 10,Satış,Takım Lideri,40.0
U00031,SMS,2025-03-17 23:39:09.220926,192.168.1.32,Email,Edge,Windows 11,Yönetim,Takım Lideri,39.5
U00024,OTP,2025-03-17 23:47:22.850816,10.2.224.252,CRM,Firefox,Windows 10,Pazarlama,Stajyer,40.0
U00083,Mail,2025-03-17 23:52:54.891550,192.168.7.101,CRM,Firefox,Ubuntu,Satış,Direktör,40.0
U00060,Biometric,2025-03-18 06:01:38.945096,192.168.1.96,CRM,Firefox,Windows 11,Finans,Direktör,37.5
U00079,Mail,2025-03-18 06:02:37.510746,192.168.8.107,Email,Chrome,Windows 11,Pazarlama,Takım Lideri,37.0
U00067,SMS,2025-03-18 06:07:01.367245,10.3.162.55,CRM,Chrome,Ubuntu,İnsan Kaynakları,Stajyer,37.5
U00019,OTP,2025-03-18 06:08:29.955511,10.3.25.187,CRM,Chrome,macOS,Satış,Stajyer,37.5
U00029,SMS,2025-03-18 06:11:08.771385,192.168.4.164,Email,Safari,Windows 10,İnsan Kaynakları,Stajyer,37.0
U00071,Mail,2025-03-18 06:14:04.973405,10.2.20.215,Admin Panel,Safari,Windows 11,Yönetim,Müdür,40.0
U00014,Biometric,2025-03-18 06:22:13.270029,192.168.7.78,Finance,Safari,Linux,Bilgi İşlem,Direktör,39.0
U00017,Biometric,2025-03-18 06:29:11.995223,192.168.0.222,CRM,Edge,Linux,Finans,Direktör,37.5
U00051,Mail,2025-03-18 06:29:30.962130,10.4.39.12,HR System,Edge,Ubuntu,İnsan Kaynakları,Direktör,38.0
U00047,Biometric,2025-03-18 06:36:04.839705,10.2.178.196,HR System,Safari,macOS,Pazarlama,Takım Lideri,38.0
U00038,SMS,2025-03-18 06:37:51.725146,192.168.6.36,HR System,Chrome,Windows 10,Bilgi İşlem,Müdür,38.0
U00004,SMS,2025-03-18 06:42:55.653989,192.168.8.204,HR System,Firefox,Windows 10,Yönetim,Müdür,38.0
U00018,SMS,2025-03-18 06:43:59.259694,192.168.7.107,Admin Panel,Chrome,macOS,Finans,Takım Lideri,40.0
U00025,OTP,2025-03-18 06:51:48.182487,192.168.4.5,Finance,Edge,Windows 10,Bilgi İşlem,Müdür,39.0
U00098,SMS,2025-03-18 06:52:54.742505,192.168.2.139,HR System,Safari,macOS,Bilgi İşlem,Uzman,38.0
U00082,OTP,2025-03-18 07:01:10.801280,10.1.2.150,HR System,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,35.5
U00074,SMS,2025-03-18 07:03:30.500192,10.3.23.130,HR System,Firefox,Windows 10,İnsan Kaynakları,Takım Lideri,35.5
U00034,Biometric,2025-03-18 07:05:11.597232,10.4.191.199,CRM,Firefox,Windows 10,İnsan Kaynakları,Genel Müdür,35.0
U00040,OTP,2025-03-18 07:07:45.618848,10.3.210.232,CRM,Edge,Windows 10,Yönetim,Stajyer,35.0
U00069,Biometric,2025-03-18 07:13:46.388644,192.168.5.143,Finance,Chrome,Windows 10,Satış,Direktör,36.5
U00049,SMS,2025-03-18 07:14:19.000808,192.168.2.20,CRM,Opera,Windows 10,Yönetim,Direktör,35.0
U00086,Mail,2025-03-18 07:21:22.610271,192.168.7.90,Admin Panel,Safari,Windows 10,Finans,Direktör,37.5
U00016,Biometric,2025-03-18 07:24:14.852571,192.168.5.20,Email,Opera,Windows 10,Yönetim,Genel Müdür,44.0
U00018,SMS,2025-03-18 07:25:08.259743,192.168.7.230,Admin Panel,Chrome,macOS,Finans,Takım Lideri,37.5
U00055,OTP,2025-03-18 07:27:55.292831,192.168.6.167,Email,Chrome,Windows 11,Satış,Stajyer,34.5
U00021,OTP,2025-03-18 07:28:19.384528,192.168.7.123,CRM,Safari,Windows 10,Bilgi İşlem,Uzman,35.0
U00006,Mail,2025-03-18 07:31:20.451304,10.2.56.102,CRM,Firefox,Windows 10,Finans,Takım Lideri,35.0
U00091,OTP,2025-03-18 07:36:57.647319,192.168.3.211,CRM,Safari,macOS,Bilgi İşlem,Direktör,35.0
U00034,SMS,2025-03-18 07:39:19.541442,10.4.227.206,Email,Firefox,Windows 11,İnsan Kaynakları,Genel Müdür,47.0
U00004,SMS,2025-03-18 07:41:06.653928,192.168.8.152,HR System,Firefox,Windows 10,Yönetim,Müdür,35.5
U00025,OTP,2025-03-18 07:46:25.182537,192.168.8.113,Finance,Edge,Windows 10,Bilgi İşlem,Müdür,36.5
U00068,Mail,2025-03-18 07:48:24.100560,10.2.16.194,HR System,Safari,Ubuntu,Pazarlama,Müdür,35.5
U00021,OTP,2025-03-18 07:48:56.384576,192.168.7.210,Email,Safari,Windows 10,Bilgi İşlem,Uzman,34.5
U00084,OTP,2025-03-18 07:51:15.965765,192.168.4.183,Email,Edge,Ubuntu,Finans,Direktör,34.5
U00023,SMS,2025-03-18 07:52:32.237923,10.0.13.235,Email,Firefox,Windows 11,Bilgi İşlem,Stajyer,34.5
U00089,SMS,2025-03-18 07:52:52.982299,192.168.3.134,HR System,Chrome,macOS,Pazarlama,Uzman,35.5
U00064,Mail,2025-03-18 07:53:23.722759,10.4.126.148,CRM,Safari,Windows 10,Pazarlama,Müdür,35.0
U00037,SMS,2025-03-18 07:56:56.534310,192.168.3.143,Finance,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,36.5
U00059,OTP,2025-03-18 08:02:10.745813,192.168.3.169,Finance,Chrome,Ubuntu,Bilgi İşlem,Müdür,29.0
U00046,Biometric,2025-03-18 08:03:14.930025,192.168.2.215,CRM,Chrome,Windows 11,Finans,Direktör,27.5
U00072,SMS,2025-03-18 08:04:46.299344,192.168.0.185,Email,Safari,Windows 11,Bilgi İşlem,Stajyer,27.0
U00042,SMS,2025-03-18 08:06:40.679257,192.168.4.104,Email,Chrome,Windows 11,İnsan Kaynakları,Müdür,27.0
U00026,SMS,2025-03-18 08:11:19.490422,192.168.4.213,Email,Chrome,Windows 10,Pazarlama,Genel Müdür,27.0
U00022,Biometric,2025-03-18 08:19:54.593620,192.168.6.250,Finance,Chrome,macOS,Finans,Direktör,29.0
U00087,Mail,2025-03-18 08:20:22.684818,192.168.8.159,HR System,Firefox,macOS,Yönetim,Uzman,28.0
U00013,Biometric,2025-03-18 08:24:50.828007,192.168.2.78,HR System,Firefox,Windows 10,Pazarlama,Uzman,28.0
U00039,SMS,2025-03-18 08:28:34.210252,10.4.44.174,CRM,Chrome,Windows 10,Bilgi İşlem,Genel Müdür,27.5
U00083,Mail,2025-03-18 08:47:00.891649,192.168.7.245,Finance,Firefox,Ubuntu,Satış,Direktör,29.0
U00062,Mail,2025-03-18 08:49:33.778104,10.3.2.139,HR System,Chrome,macOS,Pazarlama,Direktör,28.0
U00028,OTP,2025-03-18 09:05:04.525195,10.3.32.191,CRM,Chrome,Ubuntu,Pazarlama,Stajyer,27.5
U00046,Biometric,2025-03-18 09:07:55.930121,192.168.2.46,CRM,Chrome,Windows 11,Finans,Direktör,27.5
U00083,Mail,2025-03-18 09:08:35.891746,192.168.7.129,CRM,Firefox,Ubuntu,Satış,Direktör,27.5
U00005,Mail,2025-03-18 09:11:16.249980,10.4.9.205,CRM,Firefox,Windows 10,Finans,Genel Müdür,27.5
U00014,Biometric,2025-03-18 09:11:54.270077,192.168.7.243,Finance,Safari,Linux,Bilgi İşlem,Direktör,29.0
U00006,Mail,2025-03-18 09:17:36.439252,10.2.45.27,Finance,Firefox,Windows 10,Finans,Takım Lideri,29.0
U00066,OTP,2025-03-18 09:18:20.783498,10.3.78.171,HR System,Chrome,Windows 11,Yönetim,Müdür,28.0
U00053,OTP,2025-03-18 09:18:23.823229,192.168.7.3,Finance,Chrome,Ubuntu,Yönetim,Genel Müdür,29.0
U00072,SMS,2025-03-18 09:20:19.299394,192.168.0.46,Finance,Safari,Windows 11,Bilgi İşlem,Stajyer,29.0
U00027,OTP,2025-03-18 09:25:13.873456,192.168.4.170,CRM,Edge,macOS,Yönetim,Takım Lideri,27.5
U00086,Mail,2025-03-18 09:28:03.610320,192.168.7.67,CRM,Safari,Windows 10,Finans,Direktör,27.5
U00022,Biometric,2025-03-18 09:28:33.593570,192.168.6.111,HR System,Chrome,macOS,Finans,Direktör,28.0
U00003,Biometric,2025-03-18 09:28:48.325045,192.168.7.11,CRM,Edge,Windows 10,Finans,Takım Lideri,27.5
U00036,Mail,2025-03-18 09:29:49.167671,10.3.112.241,Email,Chrome,macOS,Bilgi İşlem,Genel Müdür,27.0
U00041,SMS,2025-03-18 09:32:25.257321,192.168.4.59,HR System,Chrome,Windows 11,Pazarlama,Genel Müdür,28.0
U00011,Mail,2025-03-18 09:38:43.177213,192.168.7.64,CRM,Chrome,Windows 10,Pazarlama,Takım Lideri,27.5
U00054,OTP,2025-03-18 09:46:42.598048,10.1.101.207,CRM,Safari,Linux,Satış,Takım Lideri,27.5
U00020,SMS,2025-03-18 09:49:58.259946,192.168.8.161,HR System,Safari,Windows 10,Satış,Genel Müdür,28.0
U00009,Mail,2025-03-18 09:56:40.186826,192.168.6.66,CRM,Chrome,Windows 10,Yönetim,Stajyer,27.5
U00045,SMS,2025-03-18 09:56:48.483675,192.168.3.94,Email,Chrome,Windows 11,Pazarlama,Stajyer,27.0
U00029,SMS,2025-03-18 10:06:40.771333,192.168.4.151,Finance,Safari,Windows 10,İnsan Kaynakları,Stajyer,29.0
U00073,OTP,2025-03-18 10:09:34.568657,192.168.5.2,HR System,Chrome,Linux,Yönetim,Uzman,28.0
U00074,SMS,2025-03-18 10:14:57.383179,10.3.135.188,HR System,Firefox,Windows 10,İnsan Kaynakları,Takım Lideri,28.0
U00077,SMS,2025-03-18 10:17:04.174094,192.168.0.100,CRM,Firefox,macOS,İnsan Kaynakları,Genel Müdür,27.5
U00065,SMS,2025-03-18 10:17:19.586186,192.168.6.143,CRM,Chrome,Windows 10,Yönetim,Uzman,27.5
U00050,SMS,2025-03-18 10:17:20.278261,192.168.2.96,Admin Panel,Chrome,macOS,Finans,Müdür,30.0
U00099,SMS,2025-03-18 10:22:13.441006,10.0.150.71,Email,Chrome,Linux,Pazarlama,Direktör,27.0
U00048,OTP,2025-03-18 10:25:45.426190,192.168.4.155,Finance,Firefox,Ubuntu,Pazarlama,Takım Lideri,29.0
U00099,SMS,2025-03-18 10:28:05.495659,10.0.128.240,Email,Chrome,Linux,Pazarlama,Direktör,27.0
U00093,OTP,2025-03-18 10:36:22.177059,192.168.5.20,Finance,Edge,Windows 10,İnsan Kaynakları,Müdür,29.0
U00028,OTP,2025-03-18 10:49:41.579391,10.3.179.246,Email,Chrome,Ubuntu,Pazarlama,Stajyer,27.0
U00065,SMS,2025-03-18 10:53:27.586240,192.168.6.133,CRM,Chrome,Windows 10,Yönetim,Uzman,27.5
U00009,Mail,2025-03-18 10:54:33.186921,192.168.6.57,CRM,Chrome,Windows 10,Yönetim,Stajyer,27.5
U00052,Mail,2025-03-18 10:57:42.500415,192.168.7.125,HR System,Firefox,Windows 11,Finans,Direktör,28.0
U00083,Mail,2025-03-18 11:00:08.891697,192.168.7.187,Finance,Firefox,Ubuntu,Satış,Direktör,29.0
U00016,SMS,2025-03-18 11:05:10.852621,10.2.189.45,Finance,Opera,macOS,Yönetim,Genel Müdür,29.0
U00007,OTP,2025-03-18 11:10:22.419675,192.168.1.205,HR System,Chrome,macOS,Satış,Stajyer,28.0
U00044,SMS,2025-03-18 11:20:32.269902,192.168.4.78,Email,Opera,Windows 11,Bilgi İşlem,Uzman,27.0
U00013,Biometric,2025-03-18 11:25:24.828056,192.168.2.244,HR System,Firefox,Windows 10,Pazarlama,Uzman,28.0
U00031,SMS,2025-03-18 11:34:17.220975,10.1.181.93,CRM,Edge,Windows 11,Yönetim,Takım Lideri,27.5
U00043,SMS,2025-03-18 11:44:47.244150,10.2.106.17,Admin Panel,Safari,Windows 10,Satış,Stajyer,40.0
U00033,OTP,2025-03-18 11:45:02.022903,192.168.7.203,CRM,Edge,Windows 10,Bilgi İşlem,Direktör,27.5
U00037,SMS,2025-03-18 11:48:33.534362,192.168.3.194,Finance,Firefox,Ubuntu,İnsan Kaynakları,Stajyer,29.0
U00086,Mail,2025-03-18 11:53:43.610368,192.168.7.43,CRM,Safari,Windows 10,Finans,Direktör,27.5
U00012,Mail,2025-03-18 11:56:14.617823,192.168.0.208,Finance,Firefox,Windows 11,Bilgi İşlem,Takım Lideri,44.5
U00047,Biometric,2025-03-18 11:56:52.827641,10.2.130.147,CRM,Safari,macOS,Pazarlama,Takım Lideri,27.5
U00073,OTP,2025-03-18 12:03:27.568609,192.168.5.84,CRM,Chrome,Linux,Yönetim,Uzman,27.5
U00100,Mail,2025-03-18 12:04:43.050338,10.2.148.33,Email,Chrome,Windows 10,Satış,Direktör,27.0
U00006,Mail,2025-03-18 12:08:56.504563,10.2.129.60,Finance,Firefox,Windows 10,Finans,Takım Lideri,29.0
U00057,SMS,2025-03-18 12:09:01.168721,10.0.181.157,HR System,Firefox,Linux,Bilgi İşlem,Direktör,28.0
U00056,Mail,2025-03-18 12:26:10.549283,192.168.5.93,Email,Chrome,Windows 10,Satış,Takım Lideri,27.0
U00051,Mail,2025-03-18 12:28:21.906159,10.4.66.91,Finance,Edge,Ubuntu,İnsan Kaynakları,Direktör,29.0
U00096,OTP,2025-03-18 12:38:53.151506,192.168.1.2,HR System,Chrome,Windows 11,İnsan Kaynakları,Uzman,43.0
U00072,SMS,2025-03-18 12:45:00.299292,192.168.0.38,Finance,Safari,Windows 11,Bilgi İşlem,Stajyer,29.0
U00012,OTP,2025-03-18 12:48:47.617873,192.168.0.148,Finance,Safari,Windows 11,Bilgi İşlem,Takım Lideri,29.0
U00080,SMS,2025-03-18 12:51:42.889902,192.168.4.104,Email,Firefox,Windows 11,Pazarlama,Genel Müdür,27.0
U00035,SMS,2025-03-18 12:51:46.435715,192.168.0.100,CRM,Safari,Windows 11,Satış,Müdür,27.5
U00058,Biometric,2025-03-18 13:05:24.534862,192.168.2.16,CRM,Chrome,macOS,Satış,Stajyer,27.5
U00018,SMS,2025-03-18 13:08:42.259791,192.168.7.22,Admin Panel,Chrome,macOS,Finans,Takım Lideri,30.0
U00026,SMS,2025-03-18 13:15:50.490547,192.168.4.232,Email,Chrome,Windows 10,Pazarlama,Genel Müdür,27.0
U00004,SMS,2025-03-18 13:22:45.654040,192.168.8.69,HR System,Firefox,Windows 10,Yönetim,Müdür,28.0
U00094,OTP,2025-03-18 13:26:31.431538,192.168.9.128,HR System,Safari,Windows 10,Satış,Takım Lideri,28.0
U00085,SMS,2025-03-18 13:39:52.231876,192.168.3.79,Email,Firefox,macOS,Yönetim,Takım Lideri,27.0
U00078,SMS,2025-03-18 13:44:58.869903,10.0.207.87,CRM,Safari,Windows 10,Finans,Stajyer,27.5
U00061,OTP,2025-03-18 13:48:40.199167,192.168.2.49,Finance,Chrome,macOS,Pazarlama,Müdür,40.0
U00001,SMS,2025-03-18 13:50:38.160751,192.168.3.95,HR System,Firefox,Windows 11,Yönetim,Stajyer,28.0
U00063,Biometric,2025-03-18 14:01:47.076856,192.168.8.136,Admin Panel,Safari,Windows 11,Pazarlama,Takım Lideri,30.0
U00048,OTP,2025-03-18 14:01:58.426241,192.168.5.110,Finance,Firefox,Ubuntu,Pazarlama,Takım Lideri,29.0
U00019,OTP,2025-03-18 14:02:21.943388,10.3.88.108,CRM,Chrome,macOS,Satış,Stajyer,27.5
